order_id,customer_id,order_date,status
33309,3129,2023-08-06,cancelled
33310,2213,2023-05-26,cancelled
33311,2133,2023-09-12,cancelled
33312,3454,2023-07-03,completed
33313,4658,2023-01-26,returned
33314,2970,2023-04-19,cancelled
33315,1100,2023-10-09,completed
33316,2405,2023-09-16,cancelled
33317,3954,2023-03-29,cancelled
33318,2889,2023-10-18,cancelled
33319,3735,2023-08-20,completed
33320,4063,2023-09-28,returned
33321,195,2023-07-14,completed
33322,2190,2023-05-27,completed
33323,901,2023-06-18,returned
33324,3863,2023-01-13,completed
33325,4399,2023-03-23,completed
33326,527,2023-08-01,completed
33327,1490,2023-07-04,completed
33328,1528,2023-04-04,completed
33329,3865,2023-05-10,returned
33330,923,2023-03-29,completed
33331,4544,2023-03-08,cancelled
33332,3289,2023-12-27,cancelled
33333,3559,2023-11-30,completed
33334,752,2023-10-26,cancelled
33335,66,2023-07-06,completed
33336,4910,2023-06-16,completed
33337,4860,2023-11-20,cancelled
33338,3396,2023-04-19,completed
33339,4007,2023-07-14,completed
33340,4656,2023-08-19,completed
33341,3211,2023-12-14,cancelled
33342,3794,2023-12-01,completed
33343,1941,2023-09-05,completed
33344,338,2023-08-30,returned
33345,361,2023-12-13,completed
33346,3408,2023-04-19,completed
33347,4432,2023-06-21,completed
33348,1795,2023-07-27,cancelled
33349,4683,2023-11-06,cancelled
33350,4293,2023-06-08,completed
33351,2827,2023-08-21,completed
33352,238,2023-06-10,completed
33353,1381,2023-03-17,completed
33354,966,2023-08-05,completed
33355,4513,2023-02-12,completed
33356,3294,2023-06-14,completed
33357,3555,2023-09-09,completed
33358,4271,2023-06-07,completed
33359,1983,2023-10-19,completed
33360,1240,2023-02-28,completed
33361,2476,2023-08-11,cancelled
33362,1375,2023-12-29,cancelled
33363,4680,2023-01-05,completed
33364,2069,2023-09-21,cancelled
33365,338,2023-07-24,completed
33366,2309,2023-11-05,completed
33367,4425,2023-05-29,completed
33368,1495,2023-01-14,completed
33369,2127,2023-10-21,completed
33370,2379,2023-03-13,completed
33371,1732,2023-01-17,returned
33372,3145,2023-07-14,completed
33373,1011,2023-09-04,completed
33374,480,2023-12-14,completed
33375,1690,2023-01-26,completed
33376,1925,2023-09-22,completed
33377,4104,2023-09-09,cancelled
33378,4944,2023-01-27,completed
33379,3458,2023-04-21,completed
33380,1869,2023-10-20,completed
33381,3119,2023-11-27,completed
33382,386,2023-12-23,completed
33383,1328,2023-01-24,completed
33384,2790,2023-07-08,completed
33385,364,2023-01-19,completed
33386,3438,2023-03-09,completed
33387,724,2023-02-19,cancelled
33388,4042,2023-11-03,returned
33389,1945,2023-06-06,completed
33390,2525,2023-07-25,cancelled
33391,4108,2023-12-21,completed
33392,4162,2023-05-22,cancelled
33393,1012,2023-03-03,cancelled
33394,2419,2023-08-15,completed
33395,3858,2023-12-02,cancelled
33396,356,2023-06-19,cancelled
33397,1559,2023-05-04,returned
33398,2120,2023-03-09,completed
33399,825,2023-02-14,cancelled
33400,1679,2023-07-31,completed
33401,745,2023-04-19,cancelled
33402,1024,2023-02-03,completed
33403,4716,2023-11-03,completed
33404,4687,2023-02-15,completed
33405,2413,2023-03-07,completed
33406,966,2023-05-07,completed
33407,293,2023-06-16,completed
33408,19,2023-07-25,completed
33409,1644,2023-10-29,completed
33410,2003,2023-10-16,completed
33411,1283,2023-01-20,completed
33412,2471,2023-12-17,cancelled
33413,1867,2023-05-17,completed
33414,2313,2023-11-18,cancelled
33415,1162,2023-05-26,cancelled
33416,2296,2023-12-07,completed
33417,989,2023-09-26,returned
33418,843,2023-07-10,completed
33419,2427,2023-09-28,completed
33420,2941,2023-06-04,completed
33421,4106,2023-03-05,returned
33422,546,2023-05-21,completed
33423,158,2023-08-06,completed
33424,2802,2023-06-18,completed
33425,353,2023-10-16,completed
33426,2325,2023-09-02,returned
33427,836,2023-06-06,completed
33428,4411,2023-09-17,cancelled
33429,3406,2023-06-26,completed
33430,3532,2023-07-18,completed
33431,3721,2023-12-18,completed
33432,3316,2023-11-30,completed
33433,3060,2023-10-06,completed
33434,2385,2023-05-21,completed
33435,228,2023-08-31,completed
33436,4171,2023-12-30,completed
33437,4379,2023-07-20,completed
33438,2107,2023-02-28,completed
33439,599,2023-10-14,completed
33440,4037,2023-01-14,completed
33441,4440,2023-07-22,completed
33442,3409,2023-02-17,returned
33443,3184,2023-12-09,completed
33444,1846,2023-09-28,cancelled
33445,2183,2023-05-08,completed
33446,2585,2023-12-16,completed
33447,4619,2023-02-22,completed
33448,1679,2023-02-09,completed
33449,4386,2023-02-01,cancelled
33450,2121,2023-05-10,completed
33451,3236,2023-03-14,returned
33452,541,2023-01-12,completed
33453,521,2023-03-03,completed
33454,3831,2023-07-03,completed
33455,780,2023-04-28,completed
33456,11,2023-11-21,completed
33457,1347,2023-02-15,completed
33458,503,2023-12-09,completed
33459,971,2023-02-16,completed
33460,943,2023-05-21,completed
33461,263,2023-01-02,completed
33462,4821,2023-12-20,completed
33463,4627,2023-06-18,returned
33464,3472,2023-10-04,returned
33465,2150,2023-11-14,cancelled
33466,4329,2023-03-19,completed
33467,2262,2023-12-01,cancelled
33468,4209,2023-10-14,cancelled
33469,994,2023-03-12,cancelled
33470,3608,2023-09-07,cancelled
33471,3827,2023-03-12,cancelled
33472,534,2023-10-02,completed
33473,3486,2023-06-24,returned
33474,1625,2023-06-22,cancelled
33475,4474,2023-03-15,cancelled
33476,611,2023-06-01,completed
33477,3303,2023-11-27,completed
33478,1504,2023-01-17,cancelled
33479,3349,2023-08-18,completed
33480,3864,2023-06-29,completed
33481,2616,2023-04-25,completed
33482,223,2023-08-19,cancelled
33483,1455,2023-03-28,cancelled
33484,2591,2023-07-14,cancelled
33485,4444,2023-04-18,cancelled
33486,3828,2023-07-27,cancelled
33487,4858,2023-02-09,completed
33488,2143,2023-01-13,completed
33489,1193,2023-04-29,completed
33490,216,2023-08-12,completed
33491,1121,2023-02-02,completed
33492,1905,2023-12-17,cancelled
33493,306,2023-01-23,returned
33494,3708,2023-07-16,completed
33495,4559,2023-11-22,returned
33496,312,2023-03-01,cancelled
33497,2480,2023-09-14,completed
33498,4682,2023-09-22,completed
33499,102,2023-07-30,cancelled
33500,1268,2023-01-23,completed
33501,4019,2023-10-19,cancelled
33502,2959,2023-11-07,completed
33503,4571,2023-08-07,completed
33504,2876,2023-01-22,cancelled
33505,3327,2023-01-18,cancelled
33506,2315,2023-06-06,cancelled
33507,4442,2023-12-05,completed
33508,3265,2023-07-16,completed
33509,1672,2023-09-29,cancelled
33510,4836,2023-04-18,completed
33511,3640,2023-12-12,completed
33512,2703,2023-05-22,completed
33513,4630,2023-03-21,completed
33514,2996,2023-07-14,completed
33515,2314,2023-03-31,completed
33516,3823,2023-04-18,completed
33517,3014,2023-09-07,cancelled
33518,1237,2023-07-25,completed
33519,1438,2023-02-24,cancelled
33520,2155,2023-06-29,cancelled
33521,2523,2023-12-01,cancelled
33522,3086,2023-03-16,completed
33523,4993,2023-04-12,completed
33524,2267,2023-07-10,completed
33525,1977,2023-10-04,completed
33526,3778,2023-08-12,cancelled
33527,1584,2023-01-27,completed
33528,910,2023-03-03,completed
33529,2353,2023-03-24,returned
33530,2512,2023-03-13,completed
33531,2871,2023-05-15,completed
33532,3310,2023-10-03,completed
33533,3415,2023-08-19,completed
33534,3456,2023-08-01,completed
33535,1826,2023-11-01,cancelled
33536,908,2023-03-18,completed
33537,519,2023-06-12,completed
33538,2043,2023-05-12,completed
33539,3531,2023-06-09,returned
33540,4426,2023-02-04,completed
33541,3740,2023-12-19,completed
33542,4032,2023-01-29,completed
33543,4232,2023-05-24,returned
33544,2943,2023-11-22,completed
33545,487,2023-12-10,cancelled
33546,2232,2023-03-15,completed
33547,4389,2023-06-15,cancelled
33548,571,2023-08-05,completed
33549,3242,2023-04-07,completed
33550,536,2023-11-29,cancelled
33551,1230,2023-11-24,cancelled
33552,3108,2023-03-13,completed
33553,3174,2023-07-13,completed
33554,888,2023-09-05,cancelled
33555,3411,2023-02-03,completed
33556,754,2023-02-05,cancelled
33557,2248,2023-02-11,completed
33558,2514,2023-12-07,completed
33559,1613,2023-10-29,completed
33560,3345,2023-01-11,cancelled
33561,1467,2023-03-01,cancelled
33562,4054,2023-07-30,cancelled
33563,67,2023-08-08,completed
33564,994,2023-10-04,completed
33565,4526,2023-02-01,cancelled
33566,2025,2023-11-10,cancelled
33567,277,2023-11-25,completed
33568,2995,2023-03-09,completed
33569,4694,2023-12-07,completed
33570,4557,2023-03-18,returned
33571,391,2023-08-29,completed
33572,1700,2023-07-14,completed
33573,747,2023-12-11,returned
33574,4344,2023-10-13,cancelled
33575,1392,2023-09-18,returned
33576,835,2023-01-24,completed
33577,1883,2023-03-07,completed
33578,2906,2023-05-06,cancelled
33579,1615,2023-02-20,cancelled
33580,4924,2023-11-25,completed
33581,3862,2023-01-21,cancelled
33582,782,2023-04-19,returned
33583,4348,2023-10-27,completed
33584,1456,2023-03-23,completed
33585,3852,2023-01-17,completed
33586,4856,2023-01-11,returned
33587,493,2023-10-02,completed
33588,3993,2023-11-13,completed
33589,95,2023-02-15,returned
33590,4981,2023-05-09,returned
33591,814,2023-08-14,returned
33592,4637,2023-07-03,completed
33593,1758,2023-07-01,completed
33594,1002,2023-09-09,completed
33595,67,2023-07-21,completed
33596,4998,2023-05-19,completed
33597,3446,2023-01-06,cancelled
33598,2307,2023-12-23,completed
33599,4775,2023-12-26,completed
33600,1795,2023-12-21,cancelled
33601,2739,2023-05-10,completed
33602,520,2023-05-21,returned
33603,463,2023-11-11,completed
33604,3606,2023-06-25,completed
33605,1537,2023-06-01,cancelled
33606,543,2023-08-11,completed
33607,4972,2023-05-04,completed
33608,1733,2023-04-16,completed
33609,1818,2023-01-13,cancelled
33610,1767,2023-03-25,cancelled
33611,4440,2023-07-15,completed
33612,1609,2023-08-18,cancelled
33613,1912,2023-10-25,completed
33614,2092,2023-04-13,cancelled
33615,541,2023-05-24,returned
33616,3096,2023-03-25,cancelled
33617,473,2023-03-06,cancelled
33618,4091,2023-01-16,completed
33619,2662,2023-04-07,completed
33620,2863,2023-03-03,cancelled
33621,3485,2023-02-10,completed
33622,3900,2023-12-10,completed
33623,3095,2023-02-01,completed
33624,3588,2023-05-10,completed
33625,2772,2023-01-11,completed
33626,3453,2023-01-23,completed
33627,3175,2023-11-28,completed
33628,1402,2023-03-16,completed
33629,631,2023-12-07,cancelled
33630,3464,2023-05-20,completed
33631,1014,2023-12-08,completed
33632,4332,2023-09-03,completed
33633,3763,2023-09-23,cancelled
33634,1319,2023-02-05,completed
33635,695,2023-02-25,completed
33636,3843,2023-06-18,completed
33637,1238,2023-05-14,completed
33638,1434,2023-05-01,completed
33639,3493,2023-06-21,completed
33640,4657,2023-01-08,completed
33641,909,2023-03-25,completed
33642,1449,2023-02-22,completed
33643,3237,2023-02-07,cancelled
33644,2353,2023-10-08,cancelled
33645,3514,2023-07-04,completed
33646,3437,2023-01-06,completed
33647,2716,2023-06-15,cancelled
33648,3321,2023-02-03,returned
33649,2377,2023-06-04,completed
33650,1352,2023-07-20,returned
33651,994,2023-04-30,completed
33652,1374,2023-08-24,completed
33653,3779,2023-11-10,returned
33654,3120,2023-05-25,cancelled
33655,825,2023-11-15,completed
33656,4972,2023-11-01,returned
33657,4409,2023-12-11,cancelled
33658,4857,2023-01-19,completed
33659,1671,2023-03-18,returned
33660,456,2023-06-05,cancelled
33661,4127,2023-09-28,cancelled
33662,2259,2023-09-24,completed
33663,1582,2023-10-31,returned
33664,579,2023-03-20,returned
33665,3320,2023-06-21,cancelled
33666,3976,2023-01-28,completed
33667,1050,2023-06-30,cancelled
33668,1812,2023-01-19,cancelled
33669,534,2023-05-04,cancelled
33670,2223,2023-02-18,cancelled
33671,4899,2023-09-21,cancelled
33672,4939,2023-03-19,completed
33673,2463,2023-05-16,completed
33674,3171,2023-10-11,completed
33675,232,2023-05-03,completed
33676,1590,2023-07-31,completed
33677,237,2023-02-09,returned
33678,2831,2023-12-09,completed
33679,3141,2023-12-02,completed
33680,2545,2023-01-29,returned
33681,2818,2023-05-09,completed
33682,1052,2023-03-19,completed
33683,1357,2023-11-09,completed
33684,4710,2023-11-04,cancelled
33685,2242,2023-03-05,completed
33686,965,2023-06-13,returned
33687,560,2023-11-26,cancelled
33688,177,2023-11-29,returned
33689,46,2023-06-24,completed
33690,723,2023-10-07,returned
33691,33,2023-06-29,completed
33692,1841,2023-07-23,returned
33693,2391,2023-03-06,cancelled
33694,2681,2023-10-18,completed
33695,4672,2023-10-14,completed
33696,158,2023-11-21,completed
33697,1227,2023-10-25,completed
33698,4079,2023-12-20,completed
33699,99,2023-04-06,completed
33700,2224,2023-03-01,completed
33701,269,2023-05-29,returned
33702,1809,2023-10-28,completed
33703,1889,2023-08-20,completed
33704,2659,2023-08-22,returned
33705,3322,2023-11-19,completed
33706,1966,2023-10-24,completed
33707,2367,2023-05-17,cancelled
33708,312,2023-12-05,returned
33709,2564,2023-07-25,completed
33710,2882,2023-01-29,cancelled
33711,3785,2023-05-14,completed
33712,397,2023-04-21,returned
33713,3347,2023-12-12,completed
33714,3109,2023-12-08,cancelled
33715,2279,2023-08-04,cancelled
33716,1732,2023-09-23,completed
33717,1789,2023-02-22,completed
33718,4944,2023-03-12,completed
33719,4436,2023-07-21,completed
33720,2936,2023-01-06,completed
33721,83,2023-12-02,completed
33722,2474,2023-06-08,completed
33723,3357,2023-09-25,cancelled
33724,648,2023-09-24,completed
33725,2771,2023-11-30,cancelled
33726,4167,2023-09-02,cancelled
33727,1869,2023-03-04,completed
33728,3495,2023-06-27,cancelled
33729,797,2023-05-21,completed
33730,2243,2023-10-30,completed
33731,3422,2023-10-04,completed
33732,3246,2023-08-24,completed
33733,1364,2023-03-04,returned
33734,2672,2023-03-15,completed
33735,534,2023-09-19,returned
33736,66,2023-01-17,cancelled
33737,3862,2023-10-01,cancelled
33738,1752,2023-02-09,completed
33739,216,2023-04-09,completed
33740,3116,2023-03-06,returned
33741,3735,2023-04-02,cancelled
33742,2604,2023-06-02,completed
33743,3358,2023-08-25,cancelled
33744,1116,2023-05-20,completed
33745,1521,2023-01-25,completed
33746,1194,2023-04-24,completed
33747,2576,2023-09-12,completed
33748,3460,2023-12-18,completed
33749,2335,2023-12-08,completed
33750,1213,2023-06-29,completed
33751,4875,2023-05-24,completed
33752,1030,2023-08-01,completed
33753,4691,2023-01-10,completed
33754,3208,2023-06-09,completed
33755,1254,2023-10-18,cancelled
33756,4756,2023-01-09,completed
33757,1885,2023-02-17,completed
33758,4695,2023-08-20,returned
33759,790,2023-10-01,cancelled
33760,3895,2023-05-19,cancelled
33761,3064,2023-07-03,completed
33762,1028,2023-04-03,completed
33763,3256,2023-03-03,completed
33764,1529,2023-08-30,completed
33765,880,2023-09-29,completed
33766,2011,2023-05-12,returned
33767,1114,2023-10-25,completed
33768,4446,2023-09-15,completed
33769,567,2023-08-19,cancelled
33770,3895,2023-11-09,returned
33771,187,2023-07-10,returned
33772,4505,2023-10-29,completed
33773,4156,2023-05-23,cancelled
33774,1930,2023-05-23,completed
33775,2275,2023-09-06,completed
33776,887,2023-06-18,cancelled
33777,1088,2023-08-18,completed
33778,1858,2023-10-10,completed
33779,317,2023-12-22,returned
33780,1863,2023-05-17,cancelled
33781,1488,2023-02-19,returned
33782,3678,2023-11-07,completed
33783,1184,2023-03-19,cancelled
33784,3641,2023-05-22,completed
33785,2906,2023-05-05,completed
33786,290,2023-09-09,completed
33787,787,2023-11-12,cancelled
33788,4753,2023-10-24,cancelled
33789,2595,2023-12-29,cancelled
33790,3429,2023-01-06,completed
33791,609,2023-09-11,completed
33792,4118,2023-05-23,completed
33793,4453,2023-01-27,completed
33794,3153,2023-09-05,returned
33795,4927,2023-04-30,completed
33796,1168,2023-10-12,completed
33797,3110,2023-11-23,completed
33798,2260,2023-08-31,completed
33799,3862,2023-11-09,completed
33800,4727,2023-02-08,completed
33801,3036,2023-05-30,returned
33802,1204,2023-11-28,returned
33803,3490,2023-03-24,completed
33804,4048,2023-06-10,completed
33805,3255,2023-07-11,completed
33806,732,2023-10-19,completed
33807,4251,2023-12-23,completed
33808,816,2023-05-10,cancelled
33809,4134,2023-02-02,returned
33810,1123,2023-06-11,completed
33811,3241,2023-05-02,completed
33812,4989,2023-01-14,completed
33813,1834,2023-11-03,completed
33814,344,2023-06-24,completed
33815,2129,2023-05-27,cancelled
33816,2982,2023-09-27,cancelled
33817,665,2023-04-29,cancelled
33818,3828,2023-07-29,completed
33819,2446,2023-11-26,cancelled
33820,4725,2023-09-11,completed
33821,1265,2023-04-07,completed
33822,80,2023-12-27,returned
33823,1369,2023-01-31,cancelled
33824,4610,2023-10-28,returned
33825,4467,2023-03-22,completed
33826,1143,2023-01-05,cancelled
33827,3955,2023-11-07,cancelled
33828,2349,2023-10-23,completed
33829,588,2023-09-21,completed
33830,3068,2023-07-11,completed
33831,1281,2023-05-31,returned
33832,4577,2023-01-09,completed
33833,3716,2023-05-01,cancelled
33834,1700,2023-07-21,cancelled
33835,4301,2023-05-12,completed
33836,4927,2023-07-29,completed
33837,3239,2023-06-30,completed
33838,2075,2023-10-20,completed
33839,4981,2023-06-12,cancelled
33840,4354,2023-04-29,completed
33841,4900,2023-12-22,completed
33842,1961,2023-08-07,completed
33843,1419,2023-03-08,completed
33844,2694,2023-06-07,completed
33845,465,2023-08-30,cancelled
33846,2929,2023-09-16,returned
33847,4896,2023-11-15,cancelled
33848,4862,2023-01-12,cancelled
33849,1714,2023-07-17,completed
33850,3298,2023-10-18,completed
33851,3653,2023-03-31,completed
33852,4691,2023-02-06,completed
33853,4673,2023-07-20,completed
33854,1843,2023-12-30,completed
33855,2485,2023-10-10,completed
33856,1825,2023-06-18,completed
33857,564,2023-02-27,completed
33858,4782,2023-11-14,completed
33859,1155,2023-01-05,completed
33860,2144,2023-12-06,completed
33861,4225,2023-11-15,completed
33862,2452,2023-04-29,cancelled
33863,2358,2023-04-10,cancelled
33864,4409,2023-08-25,cancelled
33865,4534,2023-03-29,completed
33866,4695,2023-10-31,completed
33867,3195,2023-09-29,cancelled
33868,988,2023-10-03,completed
33869,2140,2023-12-04,completed
33870,2537,2023-10-30,completed
33871,2247,2023-03-09,completed
33872,2162,2023-09-24,completed
33873,1209,2023-12-27,completed
33874,4364,2023-08-18,completed
33875,3393,2023-12-06,cancelled
33876,504,2023-11-10,completed
33877,1600,2023-06-11,completed
33878,2068,2023-10-07,completed
33879,3105,2023-01-22,returned
33880,306,2023-05-23,cancelled
33881,1358,2023-05-09,completed
33882,3344,2023-07-14,completed
33883,2116,2023-10-26,cancelled
33884,2047,2023-01-30,completed
33885,3450,2023-12-03,completed
33886,2850,2023-07-13,completed
33887,3519,2023-05-05,cancelled
33888,1995,2023-03-09,completed
33889,203,2023-03-26,cancelled
33890,2403,2023-12-14,returned
33891,1176,2023-10-31,completed
33892,821,2023-10-25,completed
33893,4029,2023-08-18,completed
33894,4551,2023-02-01,returned
33895,4167,2023-10-23,completed
33896,4617,2023-02-24,completed
33897,4924,2023-03-07,completed
33898,3762,2023-02-01,cancelled
33899,1383,2023-04-29,completed
33900,1256,2023-02-22,completed
33901,1052,2023-09-14,completed
33902,3022,2023-11-18,completed
33903,3668,2023-08-11,completed
33904,3157,2023-01-14,completed
33905,2829,2023-12-20,completed
33906,1562,2023-01-23,completed
33907,2975,2023-05-14,cancelled
33908,1918,2023-09-19,completed
33909,1482,2023-03-15,returned
33910,267,2023-08-16,completed
33911,4735,2023-11-25,completed
33912,582,2023-01-01,returned
33913,4779,2023-12-17,cancelled
33914,3742,2023-07-27,completed
33915,3549,2023-02-25,returned
33916,1434,2023-08-09,completed
33917,4157,2023-06-22,cancelled
33918,1726,2023-04-13,completed
33919,1155,2023-11-08,completed
33920,1773,2023-07-06,cancelled
33921,301,2023-04-07,completed
33922,4697,2023-05-20,completed
33923,3899,2023-11-29,completed
33924,3884,2023-09-17,cancelled
33925,3618,2023-12-27,cancelled
33926,2873,2023-08-11,returned
33927,4090,2023-06-30,completed
33928,2555,2023-07-24,completed
33929,1384,2023-02-06,returned
33930,3479,2023-03-16,completed
33931,2046,2023-06-22,completed
33932,544,2023-03-10,cancelled
33933,3575,2023-02-28,cancelled
33934,4873,2023-01-16,cancelled
33935,1377,2023-05-26,completed
33936,945,2023-01-23,cancelled
33937,4111,2023-02-18,returned
33938,2546,2023-11-19,completed
33939,2344,2023-09-13,completed
33940,2177,2023-09-15,returned
33941,1171,2023-12-21,completed
33942,3610,2023-11-16,cancelled
33943,2506,2023-12-22,cancelled
33944,4545,2023-03-30,completed
33945,4588,2023-08-18,cancelled
33946,971,2023-02-24,returned
33947,887,2023-06-02,returned
33948,3487,2023-05-16,completed
33949,2480,2023-11-10,completed
33950,2152,2023-11-30,completed
33951,4775,2023-02-28,completed
33952,91,2023-12-07,completed
33953,1870,2023-12-11,completed
33954,4010,2023-01-05,completed
33955,299,2023-11-24,completed
33956,3659,2023-02-01,completed
33957,1216,2023-04-25,completed
33958,3742,2023-12-23,cancelled
33959,803,2023-06-27,cancelled
33960,178,2023-10-07,completed
33961,2620,2023-07-26,cancelled
33962,3032,2023-08-30,completed
33963,2109,2023-09-03,completed
33964,3165,2023-01-21,completed
33965,3298,2023-01-12,completed
33966,62,2023-04-15,completed
33967,715,2023-12-26,completed
33968,1672,2023-04-08,cancelled
33969,37,2023-07-31,completed
33970,3919,2023-04-19,completed
33971,2487,2023-08-09,completed
33972,4170,2023-08-04,cancelled
33973,2095,2023-10-09,cancelled
33974,2260,2023-10-31,cancelled
33975,2179,2023-11-15,completed
33976,3567,2023-09-29,cancelled
33977,910,2023-09-07,completed
33978,1469,2023-08-31,completed
33979,4306,2023-08-13,completed
33980,975,2023-11-23,returned
33981,3907,2023-01-30,completed
33982,2514,2023-03-07,completed
33983,731,2023-01-27,completed
33984,3064,2023-08-02,completed
33985,4176,2023-11-23,cancelled
33986,1158,2023-04-11,completed
33987,3330,2023-12-12,returned
33988,3211,2023-09-14,cancelled
33989,3996,2023-11-19,cancelled
33990,4504,2023-04-24,completed
33991,4662,2023-03-27,completed
33992,598,2023-09-21,completed
33993,3546,2023-06-07,completed
33994,905,2023-10-12,completed
33995,2148,2023-04-28,completed
33996,1652,2023-03-04,returned
33997,569,2023-04-21,returned
33998,238,2023-02-22,completed
33999,4919,2023-01-12,returned
34000,2311,2023-03-12,completed
34001,1948,2023-02-14,completed
34002,3752,2023-01-24,completed
34003,2155,2023-10-10,completed
34004,1074,2023-09-10,cancelled
34005,4146,2023-01-11,cancelled
34006,1323,2023-07-19,completed
34007,283,2023-08-24,completed
34008,3197,2023-12-26,completed
34009,17,2023-04-07,completed
34010,3905,2023-03-24,completed
34011,3572,2023-04-04,completed
34012,2265,2023-04-05,cancelled
34013,1227,2023-08-09,completed
34014,1559,2023-10-15,completed
34015,4435,2023-02-15,completed
34016,697,2023-03-03,cancelled
34017,3459,2023-04-09,completed
34018,3811,2023-02-20,completed
34019,2769,2023-02-12,returned
34020,4382,2023-05-23,completed
34021,1753,2023-11-26,completed
34022,2601,2023-04-22,completed
34023,4647,2023-04-09,completed
34024,3345,2023-12-23,completed
34025,1615,2023-12-03,completed
34026,842,2023-01-04,completed
34027,4302,2023-03-28,completed
34028,4334,2023-06-13,completed
34029,1935,2023-06-08,completed
34030,3767,2023-01-11,completed
34031,3376,2023-10-31,completed
34032,3522,2023-03-01,completed
34033,1886,2023-05-12,completed
34034,3550,2023-11-07,cancelled
34035,1277,2023-08-11,completed
34036,4673,2023-12-22,cancelled
34037,2183,2023-12-07,completed
34038,4356,2023-01-08,completed
34039,370,2023-07-17,returned
34040,1441,2023-05-25,completed
34041,2582,2023-11-27,cancelled
34042,4325,2023-04-24,cancelled
34043,4866,2023-08-22,completed
34044,3945,2023-03-04,cancelled
34045,4232,2023-10-01,completed
34046,1458,2023-10-30,cancelled
34047,1346,2023-04-09,completed
34048,4772,2023-07-23,cancelled
34049,3014,2023-05-27,completed
34050,1252,2023-12-18,returned
34051,3572,2023-07-03,completed
34052,2505,2023-02-23,completed
34053,2222,2023-03-02,cancelled
34054,3908,2023-07-12,completed
34055,4310,2023-09-14,cancelled
34056,842,2023-12-05,completed
34057,216,2023-05-02,cancelled
34058,3613,2023-04-04,completed
34059,4113,2023-09-07,returned
34060,4492,2023-03-05,completed
34061,1825,2023-01-18,returned
34062,3005,2023-09-22,completed
34063,4233,2023-06-02,completed
34064,4136,2023-02-20,returned
34065,2307,2023-03-19,cancelled
34066,2883,2023-12-30,cancelled
34067,3019,2023-02-13,completed
34068,3910,2023-05-24,cancelled
34069,1090,2023-06-03,completed
34070,1071,2023-05-31,completed
34071,1265,2023-01-11,completed
34072,1444,2023-11-08,completed
34073,1875,2023-06-16,completed
34074,2762,2023-07-04,cancelled
34075,1326,2023-07-05,completed
34076,1078,2023-04-01,cancelled
34077,1094,2023-08-31,returned
34078,1606,2023-04-12,completed
34079,1317,2023-02-25,completed
34080,2124,2023-07-01,cancelled
34081,1808,2023-08-26,completed
34082,2280,2023-05-25,cancelled
34083,1223,2023-11-12,completed
34084,3179,2023-12-20,completed
34085,4160,2023-06-09,cancelled
34086,4792,2023-06-07,cancelled
34087,1396,2023-07-10,completed
34088,2820,2023-08-10,completed
34089,4933,2023-08-03,cancelled
34090,30,2023-02-01,cancelled
34091,3888,2023-05-17,returned
34092,3563,2023-02-28,completed
34093,1016,2023-09-30,cancelled
34094,580,2023-04-25,cancelled
34095,4071,2023-04-13,completed
34096,4424,2023-07-30,completed
34097,2569,2023-01-12,returned
34098,4351,2023-03-19,completed
34099,2262,2023-06-07,completed
34100,794,2023-09-12,completed
34101,807,2023-07-06,returned
34102,4082,2023-05-25,completed
34103,844,2023-08-02,cancelled
34104,1820,2023-06-16,completed
34105,3759,2023-06-04,cancelled
34106,4647,2023-08-26,completed
34107,3561,2023-02-12,cancelled
34108,1648,2023-02-27,cancelled
34109,830,2023-04-28,returned
34110,4433,2023-11-02,completed
34111,4657,2023-11-12,completed
34112,4429,2023-12-26,cancelled
34113,1903,2023-02-28,returned
34114,587,2023-04-15,returned
34115,2336,2023-06-12,completed
34116,3518,2023-09-17,completed
34117,3819,2023-10-31,cancelled
34118,2173,2023-12-25,completed
34119,1815,2023-10-01,cancelled
34120,4641,2023-11-14,completed
34121,4238,2023-08-25,completed
34122,2484,2023-08-22,cancelled
34123,305,2023-06-28,completed
34124,2535,2023-10-26,returned
34125,2260,2023-08-05,completed
34126,1005,2023-04-02,returned
34127,2318,2023-09-24,cancelled
34128,2910,2023-08-08,completed
34129,3052,2023-03-18,completed
34130,4615,2023-12-04,cancelled
34131,683,2023-03-09,returned
34132,2686,2023-05-13,completed
34133,1526,2023-01-29,completed
34134,3267,2023-03-19,completed
34135,4393,2023-07-02,completed
34136,613,2023-06-14,completed
34137,2653,2023-09-05,completed
34138,4721,2023-02-10,completed
34139,2854,2023-01-23,completed
34140,1284,2023-12-21,completed
34141,1198,2023-03-30,returned
34142,4845,2023-01-31,cancelled
34143,3161,2023-09-14,completed
34144,449,2023-07-01,completed
34145,3138,2023-04-23,completed
34146,1730,2023-08-27,completed
34147,86,2023-11-24,cancelled
34148,1000,2023-11-06,completed
34149,458,2023-04-15,cancelled
34150,2640,2023-07-12,completed
34151,2576,2023-06-27,cancelled
34152,3927,2023-05-09,returned
34153,57,2023-06-27,completed
34154,4217,2023-01-30,completed
34155,1457,2023-05-26,returned
34156,324,2023-07-30,completed
34157,1865,2023-03-05,completed
34158,2383,2023-04-16,cancelled
34159,1285,2023-07-10,returned
34160,3013,2023-05-07,cancelled
34161,3711,2023-11-15,completed
34162,3961,2023-11-08,completed
34163,4806,2023-02-02,cancelled
34164,623,2023-07-07,completed
