item_id,order_id,product_id,quantity,unit_price
86091,23420,21,5,240.6
86092,23420,59,1,68.76
86093,3282,192,2,401.64
86094,3282,70,1,488.14
86095,16974,12,1,479.5
86096,16974,149,1,453.89
86097,16974,86,2,70.2
86098,15157,6,4,0.0
86099,15157,105,2,316.79
86100,24604,123,4,347.56
86101,24604,188,5,121.35
86102,23230,24,1,322.11
86103,23230,2,5,0.0
86104,23230,71,4,204.21
86105,23230,188,5,121.35
86106,17542,169,2,490.27
86107,17542,170,5,78.96
86108,37520,145,4,353.05
86109,37520,167,1,299.65
86110,13514,46,4,180.66
86111,13514,66,5,97.71
86112,13514,107,1,176.82
86113,8487,109,4,398.42
86114,24747,103,5,161.03
86115,24747,141,5,224.68
86116,22072,101,4,390.97
86117,9219,143,2,139.79
86118,26595,177,2,342.04
86119,26595,33,1,12.7
86120,26595,71,1,204.21
86121,26595,135,3,124.28
86122,26595,133,4,54.63
86123,44220,193,5,428.49
86124,44220,74,4,427.19
86125,44220,50,1,63.83
86126,5034,42,2,455.19
86127,5034,80,4,168.11
86128,8192,106,5,244.24
86129,34626,7,2,0.0
86130,34626,108,2,485.94
86131,34626,148,5,245.65
86132,34626,73,5,420.84
86133,34626,109,2,398.42
86134,44148,139,2,357.03
86135,17160,108,4,485.94
86136,25711,61,3,92.58
86137,25711,80,3,168.11
86138,39264,169,2,490.27
86139,39264,197,4,499.15
86140,3019,193,4,428.49
86141,3019,109,3,398.42
86142,3019,66,5,97.71
86143,3019,189,2,135.6
86144,15501,196,1,110.29
86145,15501,123,4,347.56
86146,22726,60,3,483.42
86147,44620,126,1,135.51
86148,44620,132,1,50.48
86149,21900,106,3,244.24
86150,42662,56,3,484.06
86151,38580,133,2,54.63
86152,5036,38,3,45.21
86153,5036,167,4,299.65
86154,29359,50,4,63.83
86155,29359,125,2,32.47
86156,41291,46,4,180.66
86157,42316,147,4,371.23
86158,42316,15,5,60.26
86159,42316,53,2,24.03
86160,42316,97,5,300.82
86161,41039,23,3,20.39
86162,41039,63,2,457.83
86163,22744,96,2,483.17
86164,22744,110,4,274.58
86165,22744,172,3,484.91
86166,31384,87,3,126.77
86167,31384,93,3,52.98
86168,31384,38,5,45.21
86169,6072,143,1,139.79
86170,6072,63,5,457.83
86171,31349,32,4,89.89
86172,31349,151,4,201.13
86173,31349,16,2,318.84
86174,31349,101,3,390.97
86175,122,98,2,244.72
86176,122,129,4,496.24
86177,122,183,2,110.83
86178,122,71,4,204.21
86179,122,106,3,244.24
86180,30338,29,2,96.01
86181,7789,177,3,342.04
86182,7789,73,4,420.84
86183,43319,187,2,111.33
86184,43319,194,4,86.15
86185,43319,167,3,299.65
86186,32715,24,3,322.11
86187,32715,145,5,353.05
86188,38067,23,2,20.39
86189,38067,27,4,166.49
86190,38067,116,3,492.43
86191,25013,76,2,406.71
86192,25013,79,5,372.43
86193,41647,124,1,362.58
86194,41647,166,1,280.93
86195,41647,82,1,466.58
86196,29843,158,3,286.37
86197,29843,11,5,5.99
86198,29843,170,1,78.96
86199,29843,191,5,387.14
86200,29843,108,4,485.94
86201,13464,13,3,372.54
86202,13464,93,2,52.98
86203,13464,44,3,459.55
86204,30683,104,2,164.07
86205,30683,175,5,12.94
86206,41167,136,1,329.82
86207,41167,160,5,29.52
86208,6875,166,2,280.93
86209,6875,37,4,322.75
86210,6875,182,1,285.75
86211,6875,131,1,50.86
86212,6875,84,2,66.93
86213,12395,24,2,322.11
86214,12395,67,1,65.1
86215,33019,81,4,95.41
86216,33019,77,2,237.69
86217,33019,94,4,102.24
86218,33019,42,5,455.19
86219,33019,121,2,272.54
86220,10030,20,4,5.73
86221,25005,84,4,66.93
86222,25005,88,1,207.2
86223,31330,26,4,277.38
86224,31330,139,2,357.03
86225,42554,198,2,97.09
86226,42554,5,4,0.0
86227,42554,10,3,0.0
86228,42554,164,1,146.49
86229,42554,39,2,85.34
86230,3411,82,5,466.58
86231,3411,69,5,52.34
86232,3411,88,4,207.2
86233,3411,79,5,372.43
86234,3411,110,5,274.58
86235,22912,172,5,484.91
86236,22912,197,4,499.15
86237,22912,23,2,20.39
86238,17415,53,3,24.03
86239,17415,11,1,5.99
86240,33333,59,2,68.76
86241,33333,176,5,254.46
86242,33333,14,2,392.49
86243,21589,49,5,414.4
86244,21589,173,4,158.25
86245,2794,197,1,499.15
86246,2794,140,1,341.05
86247,2794,86,3,70.2
86248,2794,168,3,145.28
86249,22020,30,4,42.25
86250,22020,12,3,479.5
86251,22020,192,2,401.64
86252,22020,136,3,329.82
86253,22020,155,2,298.22
86254,43860,191,3,387.14
86255,43860,178,4,214.46
86256,31327,101,2,390.97
86257,31327,12,1,479.5
86258,31683,27,4,166.49
86259,31683,54,2,485.23
86260,31683,186,3,201.94
86261,7390,179,5,31.71
86262,7390,165,3,463.24
86263,7390,160,2,29.52
86264,2812,159,4,429.45
86265,36189,17,1,175.15
86266,38242,185,5,467.12
86267,38242,21,2,240.6
86268,15621,124,2,362.58
86269,15621,15,3,60.26
86270,15621,191,4,387.14
86271,13350,163,2,490.83
86272,13350,123,4,347.56
86273,13350,85,2,326.27
86274,121,176,5,254.46
86275,121,61,3,92.58
86276,121,199,5,382.73
86277,38829,142,2,412.32
86278,38829,15,4,60.26
86279,38829,37,3,322.75
86280,35940,76,1,406.71
86281,35940,110,3,274.58
86282,35940,101,1,390.97
86283,26606,72,2,152.26
86284,26606,15,5,60.26
86285,26606,7,4,0.0
86286,3005,61,1,92.58
86287,3005,17,2,175.15
86288,20952,80,5,168.11
86289,20952,27,2,166.49
86290,20952,135,5,124.28
86291,39898,179,3,31.71
86292,39898,5,5,0.0
86293,8648,69,5,52.34
86294,8648,109,2,398.42
86295,8648,163,1,490.83
86296,37655,132,5,50.48
86297,37655,83,3,313.08
86298,37655,102,1,376.15
86299,40606,38,2,45.21
86300,34489,126,1,135.51
86301,34489,129,3,496.24
86302,4628,79,2,372.43
86303,4628,20,4,5.73
86304,34696,195,4,124.74
86305,34696,91,5,64.66
86306,37325,176,4,254.46
86307,37325,27,3,166.49
86308,37325,166,1,280.93
86309,24463,80,3,168.11
86310,24463,122,2,306.0
86311,24463,137,5,77.64
86312,7318,59,5,68.76
86313,7318,19,3,451.12
86314,7318,161,1,70.86
86315,7318,166,5,280.93
86316,7318,189,4,135.6
86317,19180,151,2,201.13
86318,19180,13,3,372.54
86319,36530,171,4,160.87
86320,36530,99,4,152.64
86321,36530,44,1,459.55
86322,36530,193,3,428.49
86323,36530,76,5,406.71
86324,29104,115,2,162.87
86325,29104,177,2,342.04
86326,29104,185,4,467.12
86327,4845,138,5,340.67
86328,4845,77,1,237.69
86329,4845,56,4,484.06
86330,4845,150,2,464.42
86331,4845,14,1,392.49
86332,9988,181,4,108.55
86333,9988,173,5,158.25
86334,9988,1,5,0.0
86335,9988,110,2,274.58
86336,9988,173,3,158.25
86337,35573,64,4,163.71
86338,35573,192,1,401.64
86339,35573,60,4,483.42
86340,35573,9,2,0.0
86341,36274,101,5,390.97
86342,36274,71,2,204.21
86343,13066,94,3,102.24
86344,13066,176,5,254.46
86345,13066,178,1,214.46
86346,13066,49,1,414.4
86347,21289,16,3,318.84
86348,43209,134,2,172.56
86349,43209,172,2,484.91
86350,17243,27,5,166.49
86351,17243,95,1,35.74
86352,30253,81,5,95.41
86353,30253,38,2,45.21
86354,33645,169,1,490.27
86355,33645,118,4,296.34
86356,33645,161,4,70.86
86357,29112,150,2,464.42
86358,29112,139,4,357.03
86359,29112,171,4,160.87
86360,29112,165,2,463.24
86361,21182,104,5,164.07
86362,21182,108,1,485.94
86363,21182,143,3,139.79
86364,9412,164,2,146.49
86365,9412,34,2,123.85
86366,9412,45,5,70.81
86367,2173,194,1,86.15
86368,2173,13,4,372.54
86369,2173,114,5,146.1
86370,2173,22,5,317.25
86371,24188,76,4,406.71
86372,24188,181,2,108.55
86373,24188,68,3,264.01
86374,24188,127,5,382.23
86375,24188,63,5,457.83
86376,19172,68,4,264.01
86377,19172,123,3,347.56
86378,29336,188,2,121.35
86379,29336,90,2,158.26
86380,29336,102,5,376.15
86381,29336,114,1,146.1
86382,29336,182,2,285.75
86383,36265,200,2,310.57
86384,36265,171,1,160.87
86385,36265,163,2,490.83
86386,36265,177,4,342.04
86387,3630,83,2,313.08
86388,3630,151,3,201.13
86389,31052,63,3,457.83
86390,31052,57,3,475.9
86391,35220,70,1,488.14
86392,35220,19,4,451.12
86393,35220,117,5,79.06
86394,42500,102,1,376.15
86395,42500,82,3,466.58
86396,30773,177,4,342.04
86397,30773,77,4,237.69
86398,30773,178,2,214.46
86399,44797,152,2,26.79
86400,44797,151,2,201.13
86401,44797,50,1,63.83
86402,44797,176,2,254.46
86403,44797,161,1,70.86
86404,44061,59,1,68.76
86405,44061,147,2,371.23
86406,44061,153,2,136.66
86407,27271,193,3,428.49
86408,27271,109,3,398.42
86409,27271,84,1,66.93
86410,27271,29,4,96.01
86411,27872,150,2,464.42
86412,27872,148,5,245.65
86413,26708,144,5,70.47
86414,26708,89,1,169.94
86415,26708,134,4,172.56
86416,26452,70,1,488.14
86417,27396,180,1,189.84
86418,27396,134,1,172.56
86419,27396,81,4,95.41
86420,27396,84,3,66.93
86421,27396,19,5,451.12
86422,5040,116,4,492.43
86423,5040,148,4,245.65
86424,5040,176,5,254.46
86425,23319,140,1,341.05
86426,23319,182,2,285.75
86427,31267,19,2,451.12
86428,31267,155,1,298.22
86429,31267,25,3,204.05
86430,31267,125,4,32.47
86431,31267,44,1,459.55
86432,36630,200,3,310.57
86433,12583,142,5,412.32
86434,12583,13,3,372.54
86435,11545,159,1,429.45
86436,11545,187,5,111.33
86437,8666,73,3,420.84
86438,8666,15,1,60.26
86439,8666,34,5,123.85
86440,8666,151,5,201.13
86441,32919,50,3,63.83
86442,32919,30,4,42.25
86443,32919,117,2,79.06
86444,29374,71,2,204.21
86445,29374,176,1,254.46
86446,29374,70,5,488.14
86447,17465,50,5,63.83
86448,17465,189,4,135.6
86449,17465,39,5,85.34
86450,44204,84,1,66.93
86451,44204,51,3,128.14
86452,41214,93,1,52.98
86453,31917,172,5,484.91
86454,31917,158,3,286.37
86455,20546,66,4,97.71
86456,20546,157,1,172.79
86457,20546,171,3,160.87
86458,20546,11,2,5.99
86459,20021,170,5,78.96
86460,20021,30,2,42.25
86461,21497,114,1,146.1
86462,21497,105,5,316.79
86463,21497,130,3,489.63
86464,28359,150,4,464.42
86465,28359,115,1,162.87
86466,3913,156,5,75.87
86467,3913,181,1,108.55
86468,29965,23,2,20.39
86469,29965,62,2,492.71
86470,2544,71,5,204.21
86471,28881,5,5,0.0
86472,28881,42,4,455.19
86473,28881,195,4,124.74
86474,41906,136,2,329.82
86475,41906,118,1,296.34
86476,41906,38,5,45.21
86477,21010,138,4,340.67
86478,26971,195,1,124.74
86479,26971,60,2,483.42
86480,26971,195,5,124.74
86481,18172,9,5,0.0
86482,18172,106,2,244.24
86483,18172,78,1,220.22
86484,18172,50,4,63.83
86485,32159,30,4,42.25
86486,32159,139,4,357.03
86487,32159,14,5,392.49
86488,32159,79,1,372.43
86489,19511,106,1,244.24
86490,11271,135,3,124.28
86491,11271,168,3,145.28
86492,11271,76,2,406.71
86493,3242,174,3,151.68
86494,3242,151,3,201.13
86495,41975,73,5,420.84
86496,41975,176,1,254.46
86497,25459,67,2,65.1
86498,25459,151,5,201.13
86499,25459,104,5,164.07
86500,33257,112,5,128.19
86501,33257,85,2,326.27
86502,33257,1,4,0.0
86503,17088,34,3,123.85
86504,4720,153,2,136.66
86505,4720,58,3,96.34
86506,2690,181,1,108.55
86507,2690,153,2,136.66
86508,2690,27,3,166.49
86509,4590,200,1,310.57
86510,4590,53,4,24.03
86511,4590,110,1,274.58
86512,36459,165,4,463.24
86513,27899,28,3,77.92
86514,27899,90,2,158.26
86515,5870,30,2,42.25
86516,5870,57,3,475.9
86517,5870,133,5,54.63
86518,5870,125,4,32.47
86519,14983,16,4,318.84
86520,14983,124,3,362.58
86521,14983,40,2,300.35
86522,14983,80,1,168.11
86523,14308,1,2,0.0
86524,31186,191,5,387.14
86525,31186,2,4,0.0
86526,31186,31,3,344.28
86527,34594,141,4,224.68
86528,34594,30,4,42.25
86529,34594,171,1,160.87
86530,25767,60,1,483.42
86531,11143,9,5,0.0
86532,11143,115,1,162.87
86533,11143,174,1,151.68
86534,17945,143,1,139.79
86535,17945,121,2,272.54
86536,17945,82,3,466.58
86537,34667,83,4,313.08
86538,34667,142,4,412.32
86539,34667,95,1,35.74
86540,34667,119,4,259.3
86541,30132,105,5,316.79
86542,30132,81,3,95.41
86543,30132,124,2,362.58
86544,30132,77,3,237.69
86545,23369,88,3,207.2
86546,27631,167,5,299.65
86547,27631,106,1,244.24
86548,934,51,2,128.14
86549,934,86,4,70.2
86550,8852,140,3,341.05
86551,8852,124,5,362.58
86552,8852,159,1,429.45
86553,14864,155,2,298.22
86554,14864,156,5,75.87
86555,14864,172,2,484.91
86556,14864,169,3,490.27
86557,38255,44,5,459.55
86558,38255,158,5,286.37
86559,38255,178,4,214.46
86560,38255,125,5,32.47
86561,26697,153,1,136.66
86562,26697,153,5,136.66
86563,5472,1,5,0.0
86564,5472,183,5,110.83
86565,5472,127,1,382.23
86566,30154,140,2,341.05
86567,30154,74,1,427.19
86568,30154,109,2,398.42
86569,30154,62,4,492.71
86570,23329,112,2,128.19
86571,7045,144,4,70.47
86572,7045,54,5,485.23
86573,7045,48,4,390.55
86574,24594,55,5,69.03
86575,24594,165,5,463.24
86576,24594,75,5,112.77
86577,24594,13,4,372.54
86578,24594,72,2,152.26
86579,1024,89,2,169.94
86580,1024,42,2,455.19
86581,1024,34,5,123.85
86582,1024,90,2,158.26
86583,1024,6,5,0.0
86584,41567,98,4,244.72
86585,41567,41,5,231.97
86586,21618,125,5,32.47
86587,21618,165,3,463.24
86588,21618,150,2,464.42
86589,21618,70,5,488.14
86590,19102,98,1,244.72
86591,19102,90,3,158.26
86592,25434,131,4,50.86
86593,2662,171,4,160.87
86594,2662,127,5,382.23
86595,17621,147,2,371.23
86596,17621,192,5,401.64
86597,22046,145,5,353.05
86598,22046,95,3,35.74
86599,11358,24,3,322.11
86600,11358,130,5,489.63
86601,11358,188,2,121.35
86602,11358,83,1,313.08
86603,11358,24,4,322.11
86604,10017,2,3,0.0
86605,10017,173,2,158.25
86606,44215,19,4,451.12
86607,14357,52,3,80.37
86608,14357,177,2,342.04
86609,14357,20,5,5.73
86610,28668,97,5,300.82
86611,28668,167,2,299.65
86612,28668,133,2,54.63
86613,28668,160,4,29.52
86614,3413,44,2,459.55
86615,3413,159,5,429.45
86616,39903,113,3,325.07
86617,39903,152,5,26.79
86618,42966,102,3,376.15
86619,42966,11,2,5.99
86620,36720,69,2,52.34
86621,39899,54,2,485.23
86622,39899,12,3,479.5
86623,6001,107,3,176.82
86624,6001,78,4,220.22
86625,6001,11,2,5.99
86626,6001,117,1,79.06
86627,17661,110,2,274.58
86628,34773,182,1,285.75
86629,34773,10,4,0.0
86630,468,70,4,488.14
86631,468,159,5,429.45
86632,468,58,5,96.34
86633,468,69,4,52.34
86634,3532,148,3,245.65
86635,3532,103,5,161.03
86636,17716,98,2,244.72
86637,17716,41,3,231.97
86638,12971,94,2,102.24
86639,14927,183,4,110.83
86640,17114,25,1,204.05
86641,17114,97,5,300.82
86642,7432,60,1,483.42
86643,7432,58,5,96.34
86644,7432,29,4,96.01
86645,9975,51,5,128.14
86646,28820,184,5,31.94
86647,39648,135,5,124.28
86648,39648,83,3,313.08
86649,39648,30,2,42.25
86650,39648,58,1,96.34
86651,21525,102,1,376.15
86652,21525,26,2,277.38
86653,15140,83,4,313.08
86654,15140,168,3,145.28
86655,15140,69,2,52.34
86656,396,129,2,496.24
86657,28042,130,3,489.63
86658,28042,64,3,163.71
86659,28042,165,3,463.24
86660,28042,22,4,317.25
86661,28091,134,1,172.56
86662,28091,122,2,306.0
86663,40931,176,4,254.46
86664,40931,26,5,277.38
86665,40931,56,1,484.06
86666,40931,23,1,20.39
86667,12721,112,3,128.19
86668,7081,51,4,128.14
86669,7081,55,2,69.03
86670,7081,27,5,166.49
86671,12433,28,5,77.92
86672,18702,179,4,31.71
86673,18702,74,1,427.19
86674,18702,107,5,176.82
86675,35549,177,3,342.04
86676,35549,77,1,237.69
86677,35549,133,5,54.63
86678,23918,179,1,31.71
86679,44914,78,3,220.22
86680,44914,95,4,35.74
86681,8186,134,5,172.56
86682,8186,103,5,161.03
86683,24196,29,2,96.01
86684,24196,158,3,286.37
86685,28346,137,2,77.64
86686,28346,173,4,158.25
86687,31042,158,4,286.37
86688,31042,144,1,70.47
86689,16910,38,5,45.21
86690,16910,126,4,135.51
86691,16910,144,4,70.47
86692,16910,21,5,240.6
86693,16910,71,2,204.21
86694,34491,21,2,240.6
86695,34491,51,1,128.14
86696,34491,38,5,45.21
86697,34491,138,5,340.67
86698,26296,51,2,128.14
86699,26296,189,5,135.6
86700,26296,1,4,0.0
86701,26296,99,2,152.64
86702,16119,33,3,12.7
86703,16119,74,3,427.19
86704,16119,162,5,467.55
86705,18165,48,4,390.55
86706,18165,69,1,52.34
86707,18165,172,2,484.91
86708,31662,153,2,136.66
86709,31662,1,5,0.0
86710,31662,20,1,5.73
86711,31662,12,3,479.5
86712,31662,77,4,237.69
86713,1906,173,5,158.25
86714,1906,168,3,145.28
86715,1906,165,5,463.24
86716,1906,126,2,135.51
86717,5321,200,2,310.57
86718,5321,5,5,0.0
86719,41038,93,1,52.98
86720,41038,114,1,146.1
86721,25686,192,1,401.64
86722,25686,122,4,306.0
86723,25686,69,1,52.34
86724,2506,145,4,353.05
86725,14017,187,5,111.33
86726,14017,59,3,68.76
86727,14017,133,4,54.63
86728,14017,167,1,299.65
86729,14017,179,1,31.71
86730,34387,177,5,342.04
86731,34387,167,5,299.65
86732,34387,80,1,168.11
86733,9764,39,4,85.34
86734,9764,6,1,0.0
86735,9764,94,5,102.24
86736,9764,98,3,244.72
86737,9764,91,5,64.66
86738,12857,199,1,382.73
86739,12857,111,1,133.98
86740,12857,27,4,166.49
86741,16641,86,2,70.2
86742,16641,58,1,96.34
86743,16641,38,5,45.21
86744,16641,91,1,64.66
86745,20000,71,5,204.21
86746,10468,57,4,475.9
86747,10468,50,2,63.83
86748,10468,14,2,392.49
86749,15402,110,4,274.58
86750,43389,47,2,378.18
86751,44511,169,5,490.27
86752,44511,4,5,0.0
86753,44511,72,4,152.26
86754,44511,199,4,382.73
86755,44511,179,5,31.71
86756,17622,30,1,42.25
86757,17622,92,4,330.04
86758,1685,122,4,306.0
86759,1685,123,4,347.56
86760,1685,40,3,300.35
86761,21951,56,5,484.06
86762,21951,165,3,463.24
86763,21951,107,3,176.82
86764,21951,75,1,112.77
86765,21951,190,2,275.73
86766,40989,75,1,112.77
86767,40989,95,5,35.74
86768,40989,83,5,313.08
86769,24748,24,3,322.11
86770,24748,41,1,231.97
86771,24748,48,1,390.55
86772,24748,108,4,485.94
86773,24748,72,3,152.26
86774,5932,71,1,204.21
86775,5932,16,2,318.84
86776,43641,197,1,499.15
86777,43641,197,4,499.15
86778,14291,168,1,145.28
86779,14291,22,1,317.25
86780,14291,83,2,313.08
86781,14291,162,5,467.55
86782,14291,178,3,214.46
86783,14733,51,5,128.14
86784,14733,32,5,89.89
86785,14733,180,5,189.84
86786,29174,97,2,300.82
86787,29174,36,4,138.32
86788,29174,123,3,347.56
86789,39005,75,5,112.77
86790,39005,118,3,296.34
86791,39005,166,1,280.93
86792,29906,132,3,50.48
86793,29906,23,4,20.39
86794,29906,126,4,135.51
86795,29906,185,2,467.12
86796,29906,137,3,77.64
86797,22678,16,4,318.84
86798,22678,95,2,35.74
86799,22678,83,2,313.08
86800,6848,65,3,259.81
86801,6848,36,5,138.32
86802,34586,130,4,489.63
86803,6740,54,1,485.23
86804,31217,129,5,496.24
86805,31217,175,5,12.94
86806,5322,173,4,158.25
86807,35661,146,2,119.88
86808,35661,141,1,224.68
86809,30802,38,5,45.21
86810,30802,91,1,64.66
86811,40076,182,4,285.75
86812,40076,106,4,244.24
86813,32930,151,3,201.13
86814,32930,86,2,70.2
86815,31306,141,2,224.68
86816,29972,6,5,0.0
86817,29972,135,3,124.28
86818,32977,63,5,457.83
86819,32977,73,5,420.84
86820,32977,115,5,162.87
86821,10441,76,1,406.71
86822,10441,136,1,329.82
86823,10441,83,5,313.08
86824,10441,16,3,318.84
86825,10441,181,2,108.55
86826,6079,95,3,35.74
86827,11253,10,3,0.0
86828,11253,10,1,0.0
86829,44665,165,5,463.24
86830,44665,113,5,325.07
86831,21685,66,3,97.71
86832,8410,147,3,371.23
86833,8410,70,4,488.14
86834,25555,124,4,362.58
86835,25555,146,3,119.88
86836,20180,145,2,353.05
86837,20180,7,1,0.0
86838,27909,100,3,424.08
86839,27909,134,4,172.56
86840,27909,81,3,95.41
86841,14991,116,3,492.43
86842,22899,49,2,414.4
86843,39089,88,4,207.2
86844,39089,33,3,12.7
86845,39089,184,2,31.94
86846,39089,32,5,89.89
86847,39089,131,2,50.86
86848,13977,44,1,459.55
86849,13977,95,1,35.74
86850,13977,115,1,162.87
86851,13977,181,2,108.55
86852,1064,57,2,475.9
86853,1064,133,5,54.63
86854,5733,179,2,31.71
86855,5733,109,3,398.42
86856,5733,138,3,340.67
86857,9925,69,3,52.34
86858,9925,93,2,52.98
86859,9925,100,4,424.08
86860,9925,169,5,490.27
86861,9925,77,5,237.69
86862,684,30,4,42.25
86863,684,48,3,390.55
86864,684,9,2,0.0
86865,8183,83,5,313.08
86866,8183,187,2,111.33
86867,8183,111,2,133.98
86868,8183,70,5,488.14
86869,8183,133,1,54.63
86870,35842,81,1,95.41
86871,35842,72,2,152.26
86872,24806,10,2,0.0
86873,4587,144,4,70.47
86874,4587,15,1,60.26
86875,4587,155,5,298.22
86876,23125,127,1,382.23
86877,29063,109,2,398.42
86878,29063,36,3,138.32
86879,3266,191,5,387.14
86880,3266,65,1,259.81
86881,3266,199,3,382.73
86882,3266,189,1,135.6
86883,9691,8,5,0.0
86884,9691,40,5,300.35
86885,23051,37,5,322.75
86886,23051,154,3,64.74
86887,14047,16,5,318.84
86888,14047,165,3,463.24
86889,23871,14,5,392.49
86890,23871,25,4,204.05
86891,11516,40,3,300.35
86892,23242,52,3,80.37
86893,23242,195,3,124.74
86894,23242,176,4,254.46
86895,23242,71,4,204.21
86896,18450,162,1,467.55
86897,18450,117,4,79.06
86898,18450,54,1,485.23
86899,18450,98,3,244.72
86900,356,166,4,280.93
86901,39411,181,1,108.55
86902,39411,44,3,459.55
86903,36113,193,5,428.49
86904,36113,195,1,124.74
86905,416,157,1,172.79
86906,416,19,1,451.12
86907,416,95,5,35.74
86908,416,94,1,102.24
86909,20820,161,3,70.86
86910,4265,181,1,108.55
86911,4265,144,2,70.47
86912,4265,41,5,231.97
86913,11179,20,2,5.73
86914,11179,137,4,77.64
86915,44085,16,1,318.84
86916,7532,113,5,325.07
86917,7532,136,5,329.82
86918,7532,133,2,54.63
86919,7241,111,4,133.98
86920,7241,190,3,275.73
86921,7241,174,4,151.68
86922,7241,54,4,485.23
86923,7241,123,5,347.56
86924,32107,101,1,390.97
86925,32107,102,5,376.15
86926,13723,134,1,172.56
86927,13723,174,3,151.68
86928,39673,100,4,424.08
86929,39673,125,2,32.47
86930,39673,77,2,237.69
86931,31532,186,4,201.94
86932,31532,176,4,254.46
86933,25418,137,5,77.64
86934,25418,191,4,387.14
86935,25418,9,5,0.0
86936,25418,75,4,112.77
86937,8795,33,4,12.7
86938,8795,108,5,485.94
86939,8795,181,4,108.55
86940,25678,75,1,112.77
86941,14174,152,4,26.79
86942,14174,96,4,483.17
86943,14174,114,4,146.1
86944,14174,47,4,378.18
86945,14174,162,3,467.55
86946,30240,172,4,484.91
86947,30240,42,4,455.19
86948,30240,181,1,108.55
86949,9826,154,3,64.74
86950,9826,138,4,340.67
86951,9826,134,5,172.56
86952,2701,151,3,201.13
86953,2701,91,2,64.66
86954,2701,10,5,0.0
86955,29531,11,2,5.99
86956,29531,65,4,259.81
86957,29531,91,5,64.66
86958,35687,173,1,158.25
86959,35687,128,3,255.27
86960,35687,68,5,264.01
86961,37812,142,1,412.32
86962,37812,127,1,382.23
86963,37812,89,5,169.94
86964,37812,52,4,80.37
86965,22330,136,1,329.82
86966,22330,113,4,325.07
86967,22330,57,5,475.9
86968,22330,170,3,78.96
86969,2659,188,3,121.35
86970,2659,18,2,55.96
86971,39840,165,3,463.24
86972,39840,116,4,492.43
86973,39840,87,5,126.77
86974,39840,65,4,259.81
86975,39840,128,1,255.27
86976,409,124,4,362.58
86977,409,137,2,77.64
86978,409,66,1,97.71
86979,409,14,5,392.49
86980,409,155,3,298.22
86981,37768,112,3,128.19
86982,37768,20,5,5.73
86983,15373,88,3,207.2
86984,29718,136,2,329.82
86985,35174,20,2,5.73
86986,35174,7,5,0.0
86987,28015,15,1,60.26
86988,28015,79,5,372.43
86989,28015,25,1,204.05
86990,28015,50,2,63.83
86991,28015,108,1,485.94
86992,36789,90,1,158.26
86993,36789,30,5,42.25
86994,36789,84,2,66.93
86995,12028,64,2,163.71
86996,12028,5,2,0.0
86997,40652,40,3,300.35
86998,40652,77,2,237.69
86999,40652,92,5,330.04
87000,44903,199,4,382.73
87001,44903,197,1,499.15
87002,44903,123,2,347.56
87003,14046,164,5,146.49
87004,25572,72,1,152.26
87005,25572,110,5,274.58
87006,31759,160,5,29.52
87007,31759,69,4,52.34
87008,31759,180,4,189.84
87009,2136,199,3,382.73
87010,2136,13,1,372.54
87011,2324,200,5,310.57
87012,2324,127,1,382.23
87013,24359,146,1,119.88
87014,24359,92,4,330.04
87015,24359,138,2,340.67
87016,24359,150,1,464.42
87017,20018,2,2,0.0
87018,20018,13,3,372.54
87019,20018,188,4,121.35
87020,16055,79,1,372.43
87021,16055,61,1,92.58
87022,16055,156,5,75.87
87023,5089,68,4,264.01
87024,32351,63,3,457.83
87025,32351,114,1,146.1
87026,32351,114,5,146.1
87027,32351,183,3,110.83
87028,2450,113,1,325.07
87029,12080,111,5,133.98
87030,12080,61,3,92.58
87031,12080,173,1,158.25
87032,6008,158,3,286.37
87033,6008,149,3,453.89
87034,6008,4,1,0.0
87035,44968,93,1,52.98
87036,44968,98,2,244.72
87037,44968,176,5,254.46
87038,44968,149,2,453.89
87039,556,191,2,387.14
87040,556,105,4,316.79
87041,556,57,1,475.9
87042,556,124,1,362.58
87043,39262,12,5,479.5
87044,39262,153,1,136.66
87045,39262,53,2,24.03
87046,39262,135,2,124.28
87047,10941,152,3,26.79
87048,10941,199,5,382.73
87049,41224,140,4,341.05
87050,41224,17,2,175.15
87051,5622,184,5,31.94
87052,5622,120,1,343.82
87053,42889,148,2,245.65
87054,42889,46,3,180.66
87055,42889,127,1,382.23
87056,42889,165,5,463.24
87057,19732,79,2,372.43
87058,19732,60,1,483.42
87059,33375,117,5,79.06
87060,32002,6,2,0.0
87061,32002,197,4,499.15
87062,32002,119,5,259.3
87063,32002,174,4,151.68
87064,28713,27,4,166.49
87065,28713,35,2,497.16
87066,33734,41,1,231.97
87067,22319,81,3,95.41
87068,23432,119,2,259.3
87069,23432,120,5,343.82
87070,23432,103,5,161.03
87071,23432,25,2,204.05
87072,23432,35,2,497.16
87073,22519,25,1,204.05
87074,32603,118,3,296.34
87075,32603,131,5,50.86
87076,4249,122,4,306.0
87077,4249,192,3,401.64
87078,4249,148,4,245.65
87079,20040,9,4,0.0
87080,20040,104,3,164.07
87081,20040,92,1,330.04
87082,35582,162,1,467.55
87083,35582,162,2,467.55
87084,16291,66,4,97.71
87085,16291,31,1,344.28
87086,39472,14,2,392.49
87087,39472,2,5,0.0
87088,39472,99,3,152.64
87089,18693,161,2,70.86
87090,18693,27,2,166.49
